Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name, Sales  ,month
1818,CA-2016-125423,02/08/2022,16/06/3832,Second Class,MC-17575,Matt Collins,Consumer,United States,Los Angeles,California,90036,West,Product ID,Office Supplies,Labels,Avery 513,$9.96 ,Aug-2022
1819,US-2015-130379,03/08/2022,16/06/3833,Standard Class,JL-15235,Janet Lee,Consumer,United States,Chicago,Illinois,60623,Central,Product ID,Office Supplies,Appliances,Harmony Air Purifier,$75.60 ,Aug-2022
1820,US-2015-130379,04/08/2022,16/06/3834,Standard Class,JL-15235,Janet Lee,Consumer,United States,Chicago,Illinois,60623,Central,Product ID,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",$29.32 ,Aug-2022
1821,CA-2017-168956,05/08/2022,16/06/3835,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,60623,Central,Product ID,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,$92.06 ,Aug-2022
1822,CA-2017-168956,06/08/2022,16/06/3836,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,60623,Central,Product ID,Office Supplies,Fasteners,Advantus Push Pins,$6.98 ,Aug-2022
1823,CA-2017-168956,07/08/2022,16/06/3837,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,60623,Central,Product ID,Furniture,Chairs,"Global Stack Chair with Arms, Black",$62.96 ,Aug-2022
1824,CA-2017-168956,08/08/2022,16/06/3838,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,60623,Central,Product ID,Office Supplies,Paper,Xerox 206,$5.18 ,Aug-2022
1825,CA-2017-167507,09/08/2022,16/06/3839,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Redmond,Oregon,97756,West,Product ID,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",$31.32 ,Aug-2022
1826,CA-2017-167507,10/08/2022,16/06/3840,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Redmond,Oregon,97756,West,Product ID,Furniture,Furnishings,3M Hangers With Command Adhesive,$11.84 ,Aug-2022
1827,CA-2017-167507,11/08/2022,16/06/3841,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Redmond,Oregon,97756,West,Product ID,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",$22.78 ,Aug-2022
1828,CA-2017-109344,12/08/2022,16/06/3842,Second Class,CH-12070,Cathy Hwang,Home Office,United States,Raleigh,North Carolina,27604,South,Product ID,Technology,Phones,Samsung Galaxy S4 Mini,"$1,127.98 ",Aug-2022
1829,US-2016-140851,13/08/2022,16/06/3843,Second Class,ND-18460,Neil Ducich,Corporate,United States,Macon,Georgia,31204,South,Product ID,Office Supplies,Paper,Xerox 1931,$38.88 ,Aug-2022
1830,CA-2015-103373,14/08/2022,16/06/3844,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Cleveland,Ohio,44105,East,Product ID,Technology,Phones,Apple iPhone 5,$779.80 ,Aug-2022
1831,CA-2018-145884,15/08/2022,16/06/3845,Same Day,SL-20155,Sara Luxemburg,Home Office,United States,Muskogee,Oklahoma,74403,Central,Product ID,Technology,Phones,Polycom VVX 310 VoIP phone,"$1,439.92 ",Aug-2022
1832,CA-2018-145884,16/08/2022,16/06/3846,Same Day,SL-20155,Sara Luxemburg,Home Office,United States,Muskogee,Oklahoma,74403,Central,Product ID,Furniture,Tables,Bevis Boat-Shaped Conference Table,$262.11 ,Aug-2022
1833,CA-2016-131422,17/08/2022,16/06/3847,Standard Class,GB-14530,George Bell,Corporate,United States,Monroe,North Carolina,28110,South,Product ID,Furniture,Chairs,Harbour Creations Steel Folding Chair,$207.00 ,Aug-2022
1834,CA-2018-162691,18/08/2022,16/06/3848,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Austin,Texas,78745,Central,Product ID,Technology,Machines,Bady BDG101FRU Card Printer,"$1,439.98 ",Aug-2022
1835,CA-2018-162691,19/08/2022,16/06/3849,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Austin,Texas,78745,Central,Product ID,Office Supplies,Paper,Xerox 1998,$36.29 ,Aug-2022
1836,CA-2015-141278,20/08/2022,16/06/3850,First Class,RM-19375,Raymond Messe,Consumer,United States,Meriden,Connecticut,6450,East,Product ID,Office Supplies,Art,Newell 341,$21.40 ,Aug-2022
1837,CA-2018-122693,21/08/2022,16/06/3851,Second Class,NH-18610,Nicole Hansen,Corporate,United States,Roswell,Georgia,30076,South,Product ID,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,"$1,245.86 ",Aug-2022
1838,CA-2015-117345,22/08/2022,16/06/3852,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Charlotte,North Carolina,28205,South,Product ID,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,$17.54 ,Aug-2022
1839,CA-2015-117345,23/08/2022,16/06/3853,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Charlotte,North Carolina,28205,South,Product ID,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,$44.13 ,Aug-2022
1840,CA-2015-117345,24/08/2022,16/06/3854,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Charlotte,North Carolina,28205,South,Product ID,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,$62.92 ,Aug-2022
1841,CA-2015-117345,25/08/2022,16/06/3855,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Charlotte,North Carolina,28205,South,Product ID,Office Supplies,Paper,Xerox 1916,$78.30 ,Aug-2022
1842,CA-2017-157763,26/08/2022,16/06/3856,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Bowling Green,Kentucky,42104,South,Product ID,Furniture,Chairs,Hon Olson Stacker Stools,$140.81 ,Aug-2022
1843,CA-2016-135391,27/08/2022,16/06/3857,Second Class,FA-14230,Frank Atkinson,Corporate,United States,San Antonio,Texas,78207,Central,Product ID,Office Supplies,Labels,Round Specialty Laser Printer Labels,$40.10 ,Aug-2022
1844,CA-2016-135391,28/08/2022,16/06/3858,Second Class,FA-14230,Frank Atkinson,Corporate,United States,San Antonio,Texas,78207,Central,Product ID,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",$40.78 ,Aug-2022
1845,US-2018-113852,29/08/2022,16/06/3859,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Seattle,Washington,98115,West,Product ID,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,$90.57 ,Aug-2022
1846,US-2018-158512,30/08/2022,16/06/3860,Second Class,DA-13450,Dianna Arnett,Home Office,United States,Washington,District of Columbia,20016,East,Product ID,Office Supplies,Paper,Xerox 195,$40.08 ,Aug-2022
1847,US-2018-158512,31/08/2022,16/06/3861,Second Class,DA-13450,Dianna Arnett,Home Office,United States,Washington,District of Columbia,20016,East,Product ID,Furniture,Furnishings,Flat Face Poster Frame,$37.68 ,Aug-2022
1848,CA-2018-128370,01/09/2022,16/06/3862,Same Day,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,Product ID,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,$362.35 ,Sep-2022
1849,CA-2018-128370,02/09/2022,16/06/3863,Same Day,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,Product ID,Office Supplies,Binders,Avery Non-Stick Binders,$7.18 ,Sep-2022
1850,CA-2016-160472,03/09/2022,16/06/3864,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,Product ID,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",$34.76 ,Sep-2022
1851,CA-2016-160472,04/09/2022,16/06/3865,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,Product ID,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,$831.20 ,Sep-2022
1852,CA-2016-160472,05/09/2022,16/06/3866,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,Product ID,Office Supplies,Paper,Xerox 1981,$26.40 ,Sep-2022
1853,CA-2016-160472,06/09/2022,16/06/3867,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,Product ID,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",$106.75 ,Sep-2022
1854,CA-2016-160472,07/09/2022,16/06/3868,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,Product ID,Office Supplies,Paper,Tops White Computer Printout Paper,$97.82 ,Sep-2022
1855,CA-2016-160472,08/09/2022,16/06/3869,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,Product ID,Office Supplies,Storage,Eldon Portable Mobile Manager,$141.40 ,Sep-2022
1856,CA-2015-114643,09/09/2022,16/06/3870,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Los Angeles,California,90032,West,Product ID,Office Supplies,Art,Staples in misc. colors,$14.52 ,Sep-2022
1857,US-2018-158218,10/09/2022,16/06/3871,Second Class,AC-10420,Alyssa Crouse,Corporate,United States,Houston,Texas,77041,Central,Product ID,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,$127.92 ,Sep-2022
1858,US-2018-158218,11/09/2022,16/06/3872,Second Class,AC-10420,Alyssa Crouse,Corporate,United States,Houston,Texas,77041,Central,Product ID,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",$34.24 ,Sep-2022
1859,CA-2016-121608,12/09/2022,16/06/3873,First Class,JB-15400,Jennifer Braxton,Corporate,United States,Bristol,Connecticut,6010,East,Product ID,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",$137.62 ,Sep-2022
1860,CA-2016-121608,13/09/2022,16/06/3874,First Class,JB-15400,Jennifer Braxton,Corporate,United States,Bristol,Connecticut,6010,East,Product ID,Technology,Phones,Classic Ivory Antique Telephone ZL1810,$100.49 ,Sep-2022
1861,US-2018-121251,14/09/2022,16/06/3875,First Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,10009,East,Product ID,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",$257.57 ,Sep-2022
1862,US-2018-121251,15/09/2022,16/06/3876,First Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,10009,East,Product ID,Technology,Phones,Nokia Lumia 521 (T-Mobile),$119.96 ,Sep-2022
1863,CA-2015-151078,16/09/2022,16/06/3877,Same Day,RF-19840,Roy Französisch,Consumer,United States,San Antonio,Texas,78207,Central,Product ID,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",$49.63 ,Sep-2022
1864,US-2017-100839,17/09/2022,16/06/3878,Standard Class,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,80013,West,Product ID,Furniture,Tables,Hon 5100 Series Wood Tables,$727.45 ,Sep-2022
1865,US-2017-100839,18/09/2022,16/06/3879,Standard Class,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,80013,West,Product ID,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",$24.96 ,Sep-2022
1866,US-2018-116659,19/09/2022,16/06/3880,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Newark,Ohio,43055,East,Product ID,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,$370.78 ,Sep-2022
1867,CA-2018-118857,20/09/2022,16/06/3881,First Class,AH-10075,Adam Hart,Corporate,United States,Henderson,Nevada,89015,West,Product ID,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",$196.45 ,Sep-2022
1868,CA-2016-127110,21/09/2022,16/06/3882,Standard Class,CH-12070,Cathy Hwang,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Product ID,Office Supplies,Paper,Xerox 211,$31.10 ,Sep-2022
1869,CA-2016-127110,22/09/2022,16/06/3883,Standard Class,CH-12070,Cathy Hwang,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Product ID,Office Supplies,Storage,Tennsco Industrial Shelving,$78.26 ,Sep-2022
1870,CA-2017-148201,23/09/2022,16/06/3884,Second Class,CC-12145,Charles Crestani,Consumer,United States,Seattle,Washington,98103,West,Product ID,Office Supplies,Paper,Xerox 1931,$6.48 ,Sep-2022
1871,CA-2015-116932,24/09/2022,16/06/3885,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,94122,West,Product ID,Office Supplies,Art,Newell 334,$99.20 ,Sep-2022
1872,CA-2015-116932,25/09/2022,16/06/3886,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,94122,West,Product ID,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,$801.57 ,Sep-2022
1873,CA-2015-116932,26/09/2022,16/06/3887,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,94122,West,Product ID,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",$272.85 ,Sep-2022
1874,CA-2018-142888,27/09/2022,16/06/3888,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Spokane,Washington,99207,West,Product ID,Furniture,Tables,Safco Drafting Table,$70.98 ,Sep-2022
1875,CA-2015-147914,28/09/2022,16/06/3889,Standard Class,MP-17470,Mark Packer,Home Office,United States,Columbus,Ohio,43229,East,Product ID,Office Supplies,Paper,Easy-staple paper,$16.22 ,Sep-2022
1876,US-2017-112977,29/09/2022,16/06/3890,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Long Beach,New York,11561,East,Product ID,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,$176.78 ,Sep-2022
1877,CA-2018-112039,30/09/2022,16/06/3891,Standard Class,JC-15775,John Castell,Consumer,United States,San Antonio,Texas,78207,Central,Product ID,Technology,Phones,Panasonic KX-TG9471B,$470.38 ,Sep-2022
1878,CA-2018-118885,01/10/2022,16/06/3892,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049,West,Product ID,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",$393.57 ,Oct-2022
1879,CA-2018-118885,02/10/2022,16/06/3893,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049,West,Product ID,Technology,Phones,Adtran 1202752G1,$302.38 ,Oct-2022
1880,US-2018-166611,03/10/2022,16/06/3894,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Jacksonville,Florida,32216,South,Product ID,Office Supplies,Binders,Canvas Sectional Post Binders,$68.74 ,Oct-2022
1881,CA-2016-109512,04/10/2022,16/06/3895,Same Day,LF-17185,Luke Foster,Consumer,United States,New York City,New York,10011,East,Product ID,Office Supplies,Envelopes,Staple envelope,$29.34 ,Oct-2022
1882,CA-2016-109512,05/10/2022,16/06/3896,Same Day,LF-17185,Luke Foster,Consumer,United States,New York City,New York,10011,East,Product ID,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",$383.61 ,Oct-2022
1883,CA-2016-109512,06/10/2022,16/06/3897,Same Day,LF-17185,Luke Foster,Consumer,United States,New York City,New York,10011,East,Product ID,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",$563.40 ,Oct-2022
1884,CA-2017-118570,07/10/2022,16/06/3898,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Product ID,Office Supplies,Paper,White Computer Printout Paper by Universal,$217.06 ,Oct-2022
1885,CA-2018-154718,08/10/2022,16/06/3899,Second Class,DL-12865,Dan Lawera,Consumer,United States,Keller,Texas,76248,Central,Product ID,Office Supplies,Labels,Avery 510,$6.00 ,Oct-2022
1886,CA-2017-147578,09/10/2022,16/06/3900,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,San Francisco,California,94122,West,Product ID,Furniture,Furnishings,Ultra Door Pull Handle,$31.56 ,Oct-2022
1887,CA-2015-140165,10/10/2022,16/06/3901,First Class,EH-14005,Erica Hernandez,Home Office,United States,Hialeah,Florida,33012,South,Product ID,Office Supplies,Fasteners,Staples,$7.10 ,Oct-2022
1888,CA-2015-140165,11/10/2022,16/06/3902,First Class,EH-14005,Erica Hernandez,Home Office,United States,Hialeah,Florida,33012,South,Product ID,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,$398.35 ,Oct-2022
1889,CA-2015-142587,12/10/2022,16/06/3903,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Fairfield,Ohio,45014,East,Product ID,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,$121.79 ,Oct-2022
1890,CA-2015-142587,13/10/2022,16/06/3904,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Fairfield,Ohio,45014,East,Product ID,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",$409.59 ,Oct-2022
1891,CA-2015-157623,14/10/2022,16/06/3905,Standard Class,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,92646,West,Product ID,Office Supplies,Paper,Xerox 1972,$10.56 ,Oct-2022
1892,CA-2015-157623,15/10/2022,16/06/3906,Standard Class,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,92646,West,Product ID,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,$3.38 ,Oct-2022
1893,CA-2018-145310,16/10/2022,16/06/3907,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,Port Orange,Florida,32127,South,Product ID,Office Supplies,Envelopes,Staple envelope,$7.82 ,Oct-2022
1894,CA-2017-100083,17/10/2022,16/06/3908,Standard Class,CD-11980,Carol Darley,Consumer,United States,Medford,Oregon,97504,West,Product ID,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",$24.78 ,Oct-2022
1895,US-2018-108063,18/10/2022,16/06/3909,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Charlottesville,Virginia,22901,South,Product ID,Office Supplies,Art,Newell 309,$34.65 ,Oct-2022
1896,CA-2016-109197,19/10/2022,16/06/3910,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Missoula,Montana,59801,West,Product ID,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,$487.98 ,Oct-2022
1897,CA-2018-141789,20/10/2022,16/06/3911,First Class,AC-10450,Amy Cox,Consumer,United States,Minneapolis,Minnesota,55407,Central,Product ID,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,"$1,793.98 ",Oct-2022
1898,CA-2015-169775,21/10/2022,16/06/3912,Second Class,RA-19945,Ryan Akin,Consumer,United States,Miami,Florida,33178,South,Product ID,Office Supplies,Envelopes,Jiffy Padded Mailers with Self-Seal Closure,$29.81 ,Oct-2022
1899,CA-2015-169775,22/10/2022,16/06/3913,Second Class,RA-19945,Ryan Akin,Consumer,United States,Miami,Florida,33178,South,Product ID,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,$505.18 ,Oct-2022
1900,CA-2015-169775,23/10/2022,16/06/3914,Second Class,RA-19945,Ryan Akin,Consumer,United States,Miami,Florida,33178,South,Product ID,Furniture,Tables,Balt Solid Wood Rectangular Table,$174.06 ,Oct-2022
1901,CA-2017-140543,24/10/2022,16/06/3915,Second Class,Co-12640,Corey-Lock,Consumer,United States,Florence,South Carolina,29501,South,Product ID,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,$191.88 ,Oct-2022
1902,CA-2017-151141,25/10/2022,16/06/3916,First Class,DW-13480,Dianna Wilson,Home Office,United States,Detroit,Michigan,48205,Central,Product ID,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",$14.78 ,Oct-2022
